artist,datetime,content,sentiment
Rkomi,2025-02-14 21:48:02,"“canta Erkomi…. ah, no è Rrrrkomi”
nel frattempo Rkomi:",negative
Rkomi,2025-02-14 21:43:21,La Franci e Rkomi il duetto dei cucciolissimi,negative
Rkomi,2025-02-14 21:42:06,se rkomi mi guardasse così durante il duetto gli chiederei dopo in camerino cosa siamo #sanremo2025,positive
Rkomi,2025-02-14 21:44:01,Comunque stasera rkomi aveva un bel ,negative
Rkomi,2025-02-14 21:45:23,francesca and rkomi that was so good im gonna cry,negative
Rkomi,2025-02-14 21:58:39,Sono stati BRAVI ma vi soffermerete solo sul fatto che c’è Rkomi e le sue Ə aperte,negative
Rkomi,2025-02-14 21:44:47,"PER FAVORE PRONUNCIATE BENE STO CAZZO DI NOME CHE NE VALE IL MIO FANTASANREMO PORCOGIUDA
È RKOMI NON ARRKOMI NON ERKOMI
R K O M I  CRISTO #Sanremo2025",negative
Rkomi,2025-02-14 21:46:03,"rkomi potrà non piacere per il corsivo, ma un timbro bellissimo e particolare ed insieme alla voce angelica di francesca hanno spaccato 
#Sanremo2025",positive
Rkomi,2025-02-14 21:49:25,Comunque a parte tutto rkomi e francesca mi sono davvero piaciuti è l'unica cover che mi è piaciuta per ora loro mini #Sanremo2025,negative
Rkomi,2025-02-14 21:47:32,questa esibizione di rkomi e francesca michielin mi ha fatto provare cose non vi mentirò,negative
Rkomi,2025-02-14 21:43:54,"È già partita la ship per Rkomi e la Michielin??
#Sanremo2025",negative
Rkomi,2025-02-14 21:44:12,"rkomi perché ha duettato con francesca michielin quando poteva farlo con sua moglie marcella bella? 
#Sanremo2025",negative
Rkomi,2025-02-14 21:45:12,Sinceramente ho adorato tutto #Sanremo2025 #FrancescaMichielin #Rkomi,negative
Rkomi,2025-02-14 21:45:49,"BELLII 
#michielin #Sanremo2025 #Rkomi",positive
Rkomi,2025-02-14 21:49:06,Francesca Michielin e Rkomi ci hanno dato il duetto più bello fino ad adesso #Sanremo25 #Sanremo2025,positive
Rkomi,2025-02-14 21:47:02,Non la Michelin che aveva il microfono giù ma si sentiva comunque dal microfono di Rkomi perché stava cantando anche la parte non sua #Sanremo2025,negative
Rkomi,2025-02-14 21:51:02,inaccettabile che Rkomi e Francesca Michielin non abbiano una canzone insieme #Sanremo2025,positive
Rkomi,2025-02-14 21:42:48,"francesca che fa a rkomi ""dobbiamo andarcene"" CARLO SONO PIENI PURE LORO TOGLITI STO PALO DAL CULO #Sanremo20205",negative
Rkomi,2025-02-14 21:43:30,"Francesco Michielin,il suo malleolo e Rkomi.
Sono volata
#sanremo2025",negative
Rkomi,2025-02-14 21:49:58,"le voci di francesca e rkomi stanno benissimo insieme, CHE ESIBIZIONE #Sanremo2025",negative
Rkomi,2025-02-14 21:43:21,"il duetto dei cuccioli ha cucciolato

Francesca e rkomi bravissimi 
#Sanremo2025",positive
Rkomi,2025-02-14 21:48:03,la cover di rkomi e francesca,negative
Rkomi,2025-02-14 21:53:42,Comunque se rkomi mi avesse guardato così gli avrei chiesto cosa siamo #Sanremo2025,negative
Rkomi,2025-02-14 21:55:04,"due artisti immensi, mi sono commossa.
@rkomi_mirko
 @francescacheeks
 
#Sanremo2025",positive
Rkomi,2025-02-14 21:47:42,"i cuccioli 
@rkomi_mirko
 e 
@francescacheeks
 sono stati meravigliosi.
ricordatevi codice 05!
#Sanremo2025",positive
Rkomi,2025-02-14 21:51:07,"Topo Gigio canta meglio di Rkomi e Tony Loffe 
#sanremo25",negative
Rkomi,2025-02-14 21:57:05,Topo Gigio più bravo di Tony Effe e Rkomi,negative
Rkomi,2025-02-14 21:53:14,raga ma rkomi si è esibito due volte stasera,negative
Rkomi,2025-02-14 21:45:10,messaggio per francesca e rkomi #Sanremo2025,positive
