artist,datetime,content,sentiment
Brunori Sas,2025-02-13 23:38:51,se non vince lucio corsi o brunori sas questo sanremo è truccato,negative
Brunori Sas,2025-02-13 23:05:13,e bravo carlo ricordiamolo CODICE 02 per brunori sas VOTATE,positive
Brunori Sas,2025-02-13 23:25:22,Cmq ricordiamoci che solo Brunori Sas e i Modà si sono scritti da soli la canzone  #Sanremo2025,positive
Brunori Sas,2025-02-13 23:59:07,"La top five di stasera secondo me: (in ordine sparso) Joan Thiele, Coma_Cose, Olly, Irama e Brunori Sas. #Sanremo2025",positive
Brunori Sas,2025-02-13 23:13:55,"ULTIMA ORA
Carlo Conti è stato rapito da Massimo Ranieri e Brunori Sas ed è stato portato nel bunker dove tengono Aldo Moro

Non abbiamo ulteriori aggiornamenti 
#Sanremo2025",positive
Brunori Sas,2025-02-13 23:02:40,leggendo critiche nei confronti di brunori sas voi non dovete proprio permettervi,negative
Brunori Sas,2025-02-13 23:13:52,brunori sas tu devi vincere questo sanremo,positive
Brunori Sas,2025-02-13 23:31:31,cmq stasera ho ascoltato per bene la canzone di brunori sas e stavo per piangere ,positive
Brunori Sas,2025-02-13 23:44:12,l'albero delle noci i brunori sas deve finire sul podio,negative
Brunori Sas,2025-02-13 23:32:31,"Oltre a Brunori Sas e Joan Thiele, il resto della terza serata

#Sanremo2025",positive
Brunori Sas,2025-02-13 23:05:13,e bravo carlo ricordiamolo CODICE 02 per brunori sas VOTATE,positive
Brunori Sas,2025-02-13 23:13:52,brunori sas tu devi vincere questo sanremo,positive
Brunori Sas,2025-02-13 23:44:12,l'albero delle noci i brunori sas deve finire sul podio,negative
Brunori Sas,2025-02-13 23:02:40,leggendo critiche nei confronti di brunori sas voi non dovete proprio permettervi,negative
Brunori Sas,2025-02-13 23:13:52,brunori sas tu devi vincere questo sanremo,positive
Brunori Sas,2025-02-13 23:31:31,cmq stasera ho ascoltato per bene la canzone di brunori sas e stavo per piangere ,positive
Brunori Sas,2025-02-13 23:44:12,l'albero delle noci i brunori sas deve finire sul podio,negative
Brunori Sas,2025-02-13 23:32:31,"Oltre a Brunori Sas e Joan Thiele, il resto della terza serata

#Sanremo2025",positive
Brunori Sas,2025-02-13 23:05:13,e bravo carlo ricordiamolo CODICE 02 per brunori sas VOTATE,positive
Brunori Sas,2025-02-13 23:13:52,brunori sas tu devi vincere questo sanremo,positive
Brunori Sas,2025-02-13 23:44:12,l'albero delle noci i brunori sas deve finire sul podio,negative
