artist,datetime,content,sentiment
Serena Brancale,2025-02-12 00:32:49,E voi cosa ne pensate delal canzone di Serena Brancale? #sanremo2025 #sanremo25,positive
Serena Brancale,2025-02-12 00:18:10,Serena Brancale l'unica che ha lasciato il segno e che ha dimostrato a tutti come REALMENTE saper tenere un palco. Non ce n'è per nessuno #Sanremo2025,positive
Serena Brancale,2025-02-12 00:06:27,La canzone di Clara che è uguale a quella di Elodie che è identica a quella di Noemi che sembra quella di Rose Villain che è come quella di Serena Brancale che è uguale a quella di Giorgia #Sanremo2025,positive
Serena Brancale,2025-02-12 00:23:41,no cmq leggere questo senza contesto (serena brancale),negative
Serena Brancale,2025-02-12 00:24:57,Sono così felice per la presenza di Serena Brancale al festival  #sanremo2025,positive
Serena Brancale,2025-02-12 00:00:30,"Serena Brancale è una persona molto fine ed istruita che sa spaziare dalla nostra musica folkloristica al blues ecc. Ha una voce limpida, ha studiato molto, eppure la gente la paragonerà al primo cozzaro che passa solo perché ha sentito due parole in un dialetto meridionale.",positive
Serena Brancale,2025-02-12 00:08:21,"forse perché serena brancale viene da una zona a 200km e passa dal salento, non lo so è un'idea",negative
Serena Brancale,2025-02-12 00:04:41,"Serena Brancale sà giocare con la musica una cosa che ci si può permettere solo quando si sá suonare e si conosce bene la musica e il proprio strumento vocale “la voce” : 

IS DIVA anche se forse mi aspettavo un pochino di più 

#Sanremo2025",positive
Serena Brancale,2025-02-12 00:06:03,serena brancale sei la puglia,positive
Serena Brancale,2025-02-12 00:15:33,Serena Brancale,positive
