artist,datetime,content,sentiment
Clara Sanremo,2025-02-11 23:23:55,Chi è Clara a Sanremo 2025 con Febbre: il ritorno della cantante tra i Big del Festival,positive
Clara Sanremo,2025-02-11 23:57:04,"Clara inaugura a Sanremo la “Farmacia dell’Amore”, un pop-up per parlare di salute mentale e benessere emotivo https://bit.ly/3QkVNq5",positive
Clara Sanremo,2025-02-11 23:23:55,Chi è Clara a Sanremo 2025 con Febbre: il ritorno della cantante tra i Big del Festival,positive
Clara Sanremo,2025-02-11 23:57:04,"Clara inaugura a Sanremo la “Farmacia dell’Amore”, un pop-up per parlare di salute mentale e benessere emotivo https://bit.ly/3QkVNq5",positive
Clara Sanremo,2025-02-11 23:23:55,Chi è Clara a Sanremo 2025 con Febbre: il ritorno della cantante tra i Big del Festival,positive
Clara Sanremo,2025-02-11 23:57:04,"Clara inaugura a Sanremo la “Farmacia dell’Amore”, un pop-up per parlare di salute mentale e benessere emotivo https://bit.ly/3QkVNq5",positive
Clara Sanremo,2025-02-11 23:23:55,Chi è Clara a Sanremo 2025 con Febbre: il ritorno della cantante tra i Big del Festival,positive
Clara Sanremo,2025-02-11 23:57:04,"Clara inaugura a Sanremo la “Farmacia dell’Amore”, un pop-up per parlare di salute mentale e benessere emotivo https://bit.ly/3QkVNq5",positive
Clara Sanremo,2025-02-11 23:23:55,Chi è Clara a Sanremo 2025 con Febbre: il ritorno della cantante tra i Big del Festival,positive
Clara Sanremo,2025-02-11 23:57:04,"Clara inaugura a Sanremo la “Farmacia dell’Amore”, un pop-up per parlare di salute mentale e benessere emotivo https://bit.ly/3QkVNq5",positive
Clara Sanremo,2025-02-11 23:23:55,Chi è Clara a Sanremo 2025 con Febbre: il ritorno della cantante tra i Big del Festival,positive
Clara Sanremo,2025-02-11 23:57:04,"Clara inaugura a Sanremo la “Farmacia dell’Amore”, un pop-up per parlare di salute mentale e benessere emotivo https://bit.ly/3QkVNq5",positive
Clara Sanremo,2025-02-11 23:23:55,Chi è Clara a Sanremo 2025 con Febbre: il ritorno della cantante tra i Big del Festival,positive
Clara Sanremo,2025-02-11 23:57:04,"Clara inaugura a Sanremo la “Farmacia dell’Amore”, un pop-up per parlare di salute mentale e benessere emotivo https://bit.ly/3QkVNq5",positive
Clara Sanremo,2025-02-11 23:23:55,Chi è Clara a Sanremo 2025 con Febbre: il ritorno della cantante tra i Big del Festival,positive
Clara Sanremo,2025-02-11 23:57:04,"Clara inaugura a Sanremo la “Farmacia dell’Amore”, un pop-up per parlare di salute mentale e benessere emotivo https://bit.ly/3QkVNq5",positive
Clara Sanremo,2025-02-11 23:23:55,Chi è Clara a Sanremo 2025 con Febbre: il ritorno della cantante tra i Big del Festival,positive
Clara Sanremo,2025-02-11 23:57:04,"Clara inaugura a Sanremo la “Farmacia dell’Amore”, un pop-up per parlare di salute mentale e benessere emotivo https://bit.ly/3QkVNq5",positive
Clara Sanremo,2025-02-11 23:23:55,Chi è Clara a Sanremo 2025 con Febbre: il ritorno della cantante tra i Big del Festival,positive
Clara Sanremo,2025-02-11 23:57:04,"Clara inaugura a Sanremo la “Farmacia dell’Amore”, un pop-up per parlare di salute mentale e benessere emotivo https://bit.ly/3QkVNq5",positive
