artist,datetime,content,sentiment
Giorgia Sanremo,2025-02-11 22:07:36,"Il cantante che è in scaletta dopo #Giorgia 
#Sanremo",positive
Giorgia Sanremo,2025-02-11 22:03:05,"Vediamo se è davvero la favorita

#giorgia

#Sanremo",positive
Giorgia Sanremo,2025-02-11 22:04:58,"La voce più bella d'Italia: #giorgia

#Sanremo",positive
Giorgia Sanremo,2025-02-11 22:06:14,"Vince lei! Vince Giorgia! 

#Sanremo #Sanremo2025",positive
Giorgia Sanremo,2025-02-11 22:16:29,"| Favorilerden Gösterilen Giorgia, Sanremo 2025 Sahnesinde!

 La cura per me

#Sanremo2025 #Italy",positive
Giorgia Sanremo,2025-02-11 22:06:32,giorgia sanremo sei tu,positive
Giorgia Sanremo,2025-02-11 22:12:12,"Bella voce questa ragazza.
Sono sicuro si farà
#Giorgia #Sanremo #Sanremo2025",positive
Giorgia Sanremo,2025-02-11 22:07:33,"Meravigliooooooosaaaaaa Giorgia 

#sanremo",positive
Giorgia Sanremo,2025-02-11 22:04:40,"Si questa canzone grida proprio Giorgia 

#Sanremo #Sanremo2025",positive
Giorgia Sanremo,2025-02-11 22:08:52,Immensa Giorgia… #Sanremo #Sanremo2025,positive
Giorgia Sanremo,2025-02-11 22:07:24,İste bu yaaa ne guzel duru guclu bir sesss sevdiiim Giorgia #sanremo,positive
Giorgia Sanremo,2025-02-11 22:05:00,"Ed è subito Ferzan Özpetek...
Giorgia!
#Sanremo 
#Sanremo2025",positive
Giorgia Sanremo,2025-02-11 22:47:41,Giorgia a Sanremo 2025 resta fedele all'eleganza Dior con un look impalpabile che mostra la lingerie,positive
Giorgia Sanremo,2025-02-11 22:10:07,Oh Giorgia Sanremo and ESC winner... #Sanremo2025,positive
Giorgia Sanremo,2025-02-11 22:07:02,"GIORGIA 
#Sanremo #Sanremo2025",positive
Giorgia Sanremo,2025-02-11 22:07:23,"Immensa Giorgia!
#Sanremo",positive
Giorgia Sanremo,2025-02-11 22:38:15,"Aspetto Olly che sulla carta è l’altro favorito, dopodiché se non dovesse convincermi, decreto già da stasera il vincitore, o meglio la vincitrice.. GIORGIA! #Sanremo #Sanremo2025",positive
Giorgia Sanremo,2025-02-11 22:05:27,"MAESTRIA, ARTE, TALENTO, LA MADRE, LA DEA, LA CANTANTE ASSOLUTA GIORGIA #Sanremo",positive
Giorgia Sanremo,2025-02-11 22:07:31,"U NI CA …
@Giorgia
 @giorgia
 #giorgia #Sanremo",positive
Giorgia Sanremo,2025-02-11 22:06:37,"Un’altra categoria. Un altro livello. 

#Giorgia #Sanremo",positive
Giorgia Sanremo,2025-02-11 22:08:17,Such a pretty song from Giorgia #Sanremo #Sanremo2025,positive
Giorgia Sanremo,2025-02-11 22:09:08,"Oddio non mi riprendo più 
#Giorgia 
#Sanremo",positive
Giorgia Sanremo,2025-02-11 22:06:05,"#Sanremo2025 #Giorgia

Sanremo finisce qui. 
Abbiamo LA CANZONE.",positive
Giorgia Sanremo,2025-02-11 22:02:47,"Molte aspettative su #Giorgia

#Sanremo",positive
Giorgia Sanremo,2025-02-11 22:09:22,"Tu sei ""la cura per me"". Sempre.
Ti amo 
@Giorgia
 
#Sanremo",positive
Giorgia Sanremo,2025-02-11 22:33:57,"Giorgia 
@Giorgia
 in gara al Festival di Sanremo 2025 con ""La cura per me""!
Gran successo di pubblico per questa grande voce!
#Giorgia #Sanremo #Sanremo2025 #CarloConti #AntonellaClerici #GerryScotti #Ariston
@SanremoRai
 @RaiUno
 @RaiPlay
 @RaiRadio2
@Raiofficialnews
 @Radio1Rai",positive
Giorgia Sanremo,2025-02-11 22:04:37,"Sempre più bella, non sono obiettiva su #Giorgia #Sanremo",positive
Giorgia Sanremo,2025-02-11 22:05:19,Chi troppe (Clerici) chi niente (Giorgia) #Sanremo,positive
Giorgia Sanremo,2025-02-11 22:08:22,Giorgia… #Sanremo,positive
Giorgia Sanremo,2025-02-11 22:12:11,"Molto più divertente Willy Peyote di Giorgia

#Sanremo",positive
Giorgia Sanremo,2025-02-11 22:05:58,Diamo un senso a questo festival con la voce di Giorgia .. #Sanremo,positive
Giorgia Sanremo,2025-02-11 22:52:17,"The Voice Giorgia torna in gara al Festival di Sanremo 2025 con ""La cura per me""!
#Giorgia #Sanremo #Sanremo2025 #CarloConti #AntonellaClerici #GerryScotti #Ariston 
@Giorgia
@SanremoRai
 @RaiUno
 @RaiPlay
 @RaiRadio2
@Raiofficialnews
 @Radio1Rai",positive
Giorgia Sanremo,2025-02-11 22:05:09,Golden buzz! Golden buzz! Diretta in finale Giorgia #Sanremo,positive
Giorgia Sanremo,2025-02-11 22:09:04,"Ma quelli in gara con l'autotune e poi sentono cantare Giorgia...? 
#Sanremo
#Sanremo2025",positive
Giorgia Sanremo,2025-02-11 22:03:56,LA MADRE SUPREMA GIORGIA #Sanremo #Sanremo25,positive
Giorgia Sanremo,2025-02-11 22:07:26,"Minkia Giorgia

#Sanremo",positive
Giorgia Sanremo,2025-02-11 22:07:45,"Tutto tuo il primo posto, non c'è necessità di continuare 


#giorgia 
#Sanremo",negative
Giorgia Sanremo,2025-02-11 22:05:48,"In questa stanza buia
tu solo sei la cura
Giorgia.
#Sanremo 
@SanremoRai",positive
Giorgia Sanremo,2025-02-11 22:10:12,"Giorgia
#Sanremo #sanremo25",positive
Giorgia Sanremo,2025-02-11 22:08:30,"Giorgia!
#Sanremo #Sanremo25",positive
Giorgia Sanremo,2025-02-11 22:04:32,"Muti e religioso silenzio, c'è #Giorgia

#Sanremo",positive
Giorgia Sanremo,2025-02-11 22:07:00,L’unica voce su quel palco #Giorgia #Sanremo,positive
Giorgia Sanremo,2025-02-11 22:07:15,"Io la amo dal 1995 
#Giorgia
#Sanremo",positive
Giorgia Sanremo,2025-02-11 22:02:31,Eccolaaaaaa GIORGIA!!! #Sanremo,positive
Giorgia Sanremo,2025-02-11 22:07:47,Una delle migliori voci italiane Giorgia #Sanremo,positive
Giorgia Sanremo,2025-02-11 22:05:54,"C’è del Lucio Dalla in questa Giorgia 

#Sanremo #Sanremo2025",positive
Giorgia Sanremo,2025-02-11 22:07:56,"Finalmente una canzone all’altezza di Giorgia 
#Sanremo",positive
Giorgia Sanremo,2025-02-11 22:07:12,Raga ma sembra la sera dei miracoli di Lucio Dalla #Giorgia #Sanremo #Sanremo2025,positive
Giorgia Sanremo,2025-02-11 22:08:29,"Vabbe' chiudete il televoto
Immensa #Giorgia
#Sanremo",positive
