artist,datetime,content,sentiment
Joan Thiele,2025-02-13 21:48:28,Che grande bona Joan Thiele se mi è consentito dirlo (canzone stupenda pure) #Sanremo2025,negative
Joan Thiele,2025-02-13 21:57:23,cmq joan thiele ha una canzone stupenda ma viene scagata al contrario dei colleghi cantautori forse non strumentalizza abbastanza i temi strappalacrime chissà,negative
Joan Thiele,2025-02-13 21:45:00,"Chi è Joan Thiele, la cantante di origini colombiane in gara a #Sanremo2025 con Eco",positive
Joan Thiele,2025-02-13 21:46:27,"Joan Thiele ha la migliore canzone del Festival. Unico pezzo internazionale in gara, arrangiamento clamoroso, tributo alle grandi interpreti della musica italiana dei 60s, testo sottovalutato. #Sanremo2025",positive
Joan Thiele,2025-02-13 21:52:36,ricordata di quando vidi totalmente a caso in uno dei festival estivi radiofonici  joan thiele tipo quasi 10 anni fa mentre ero al mare (avevo tipo appena pubblicato il primo album lol),positive
Joan Thiele,2025-02-13 21:57:44,"Joan Thiele da DONNA porta un cantautorato raffinato dove la sala stampa dovrebbe solo spingerla e invece preferisce chiudere gli occhi per il bare minimum.
Lei sarà la più derubata del festival quando meriterebbe podio e chance di vittoria #Sanremo2025",negative
Joan Thiele,2025-02-13 21:52:52,"Con Joan Thiele (bellissima, bravissima) possiamo considerare la serata musicalmente conclusa, adesso è solo memificazione #Sanremo2025",positive
Joan Thiele,2025-02-13 21:56:37,votato joan thiele tre volte non me ne frega un cazzo,negative
Joan Thiele,2025-02-13 21:57:29,joan thiele il CAPOLAVORO che hai creato #Sanremo2025,positive
Joan Thiele,2025-02-13 21:47:28,se non arriva in top 5 joan thiele faccio impazzire carloco tenendolo in ostaggio fino alle tre sul palco e vi faccio sparare da lui stesso,negative
Joan Thiele,2025-02-13 21:54:16,"La canción de Joan Thiele es de las mas infravaloradas de esta edición. Es de muchísima calidad. 

#Sanremo2025",positive
Joan Thiele,2025-02-13 21:47:14,Joan Thiele ha qualcosa di Shivaree Goidnight Moon ,positive
Joan Thiele,2025-02-13 21:49:15,GIORNALISTI PERCHÉ SPINGETE I CANTAUTORI UOMINI E SNOBBATE JOAN THIELE MALEDETTI,negative
Joan Thiele,2025-02-13 21:43:41,senti joan thiele non dico adesso ma dopo sanremo sei libera per caso?,negative
Joan Thiele,2025-02-13 21:43:40,"Adoro Joan Thiele questa sera mi sei proprio piaciuta 
#sanremo2025",positive
Joan Thiele,2025-02-13 21:45:16,comunque in italia non capiscono davvero nulla le persone se pensano di portare in top 5 uno come olly e non una bravissima come joan thiele io sono incazzato nero,negative
Joan Thiele,2025-02-13 21:47:08,joan thiele e sarah toscano le mie protette top 5 presso casa mia,positive
Joan Thiele,2025-02-13 21:47:58,"#Sanremo2025

Comunque Joan thiele la prima che vedo con la chitarra elettrica a Sanremo mentre canta se avesse fatto qualche assolo in più ",positive
Joan Thiele,2025-02-13 21:51:13,se questo c4zzo di pullman si muovesse potrei magari non perdermi joan thiele e shablo,negative
Joan Thiele,2025-02-13 21:49:49,Non so chi sia Joan Thiele ma mi sembra di averla già vista in un quadro. #Sanremo2025,positive
Joan Thiele,2025-02-13 21:44:25,joan thiele dovrebbe stare in top 5 e voi pensate a votare altra gente,negative
Joan Thiele,2025-02-13 21:47:48,"Tutti che si scannano perché Giorgia deve vincere, perché Cristicchi deve arrivare nel primi tre e perché Olly è meglio di quello e di quell'altro e vi sta sfuggendo il gioiellino che ha portato Joan Thiele. 
#sanremo25",negative
Joan Thiele,2025-02-13 21:53:45,"Non si sta parlando abbastanza di Joan Thiele, ha un bel pezzo e una bella voce 

#Sanremo #Sanremo2025 #Sanremo25",positive
