artist,datetime,content,sentiment
Gaia Sanremo,2025-02-11 21:06:17,"Gaia 
@Gaia_Gozzi
 è la prima concorrente big sul palco del Festival di Sanremo e interpreta ""Chiamo io chiami tu""!
#Gaia #Sanremo #Sanremo2025 
@SanremoRai
 @RaiUno
 @RaiPlay
 @RaiRadio2
 @Raiofficialnews
 @RaiNews
 @Radio1Rai",positive
Gaia Sanremo,2025-02-11 21:05:44,"Gaia
#Sanremo #Gaia",positive
Gaia Sanremo,2025-02-11 21:00:26,"La mega hit di Gaia 
#Sanremo",positive
Gaia Sanremo,2025-02-11 21:59:44,"I think I liked her the most from now
She's funny, it's ok for her to do it
#Gaia #Sanremo #Sanremo2025",positive
Gaia Sanremo,2025-02-11 21:06:17,"Gaia 
@Gaia_Gozzi
 è la prima concorrente big sul palco del Festival di Sanremo e interpreta ""Chiamo io chiami tu""!
#Gaia #Sanremo #Sanremo2025 
@SanremoRai
 @RaiUno
 @RaiPlay
 @RaiRadio2
 @Raiofficialnews
 @RaiNews
 @Radio1Rai",positive
Gaia Sanremo,2025-02-11 21:05:44,"Gaia
#Sanremo #Gaia",positive
Gaia Sanremo,2025-02-11 21:00:26,"La mega hit di Gaia 
#Sanremo",positive
Gaia Sanremo,2025-02-11 21:59:44,"I think I liked her the most from now
She's funny, it's ok for her to do it
#Gaia #Sanremo #Sanremo2025",positive
Gaia Sanremo,2025-02-11 21:06:17,"Gaia 
@Gaia_Gozzi
 è la prima concorrente big sul palco del Festival di Sanremo e interpreta ""Chiamo io chiami tu""!
#Gaia #Sanremo #Sanremo2025 
@SanremoRai
 @RaiUno
 @RaiPlay
 @RaiRadio2
 @Raiofficialnews
 @RaiNews
 @Radio1Rai",positive
Gaia Sanremo,2025-02-11 21:05:44,"Gaia
#Sanremo #Gaia",positive
Gaia Sanremo,2025-02-11 21:00:26,"La mega hit di Gaia 
#Sanremo",positive
Gaia Sanremo,2025-02-11 21:59:44,"I think I liked her the most from now
She's funny, it's ok for her to do it
#Gaia #Sanremo #Sanremo2025",positive
