artist,datetime,content,sentiment
Lucio Corsi,2025-02-12 21:52:16,"Lucio Corsi, Volevo essere un duro

Bravo bravo bravo. Niente da aggiungere.

Voto: 8

#LucioCorsi #Sanremo2025",positive
Lucio Corsi,2025-02-12 21:53:50,lucio corsi posso adottarti penso tu sia più grande di me nonostante tu abbia quell'aria eterea e immortale di un elfo tolkeniano ma comunque posso?,positive
Lucio Corsi,2025-02-12 21:56:44,sono un lucio corsi stan account,positive
Lucio Corsi,2025-02-12 21:55:03,La canzone di Lucio Corsi molto più delicata  di molte e molte altre #Sanremo2025,negative
Lucio Corsi,2025-02-12 21:57:10,"Fatti a mano dalla nonna di Lucio Corsi, ogni tanto trovate i suoi musicisti a servire",positive
Lucio Corsi,2025-02-12 21:58:49,"sempre più convinta che la canzone di lucio corsi sia quella che spicca di più trasmette l’originalità e la delicatezza di chi la canta, è profonda nel significato ma rimane leggera nell’ascolto, è proprio bella bella
e lui è un cucciolo
#sanremo2025",positive
Lucio Corsi,2025-02-12 21:53:29,Io tifo Lucio Corsi. #Sanremo2025,positive
Lucio Corsi,2025-02-12 21:51:16,"Qualcuno ha avvisato Lucio #Corsi del pericolo?
Quale pericolo?

Che è in bilico, 4-5 gradini sopra gli altri. 
 
#Sanremo2025",positive
Lucio Corsi,2025-02-12 21:53:02,da quando mi hanno detto che la nonna di lucio corsi ha chiuso il suo ristorante solo per poter vedere il nipote a sanremo la mia vita è cambiata per sempre,positive
Lucio Corsi,2025-02-12 21:54:04,"“Volevo essere un duro però non sono nessuno.” 

Lucio Corsi sei da proteggere  

#Sanremo #Sanremo2025 #Sanremo25",positive
Lucio Corsi,2025-02-12 21:55:33,vi prego desidero vedere lucio corsi felice io non posso piangere ogni volta che apre la bocca  #Sanremo2025,negative
Lucio Corsi,2025-02-12 21:51:26,"Lucio Corsi che mette il microfono sotto il braccio per suonare, e poi lo riprende all'ultimo, un po' impacciato, per cantare il ritornello. Lui è proprio uno di noi. #Sanremo2025",negative
Lucio Corsi,2025-02-12 21:50:39,la canzone di lucio corsi è come un abbraccio non so io la immagino così cucciolandia,positive
Lucio Corsi,2025-02-12 21:49:37,"LE VIBES DI LUCIO CORSI
#Sanremo2025",negative
Lucio Corsi,2025-02-12 21:57:42,"Totalmente Lucio Corsi 
#Sanremo2025",positive
Lucio Corsi,2025-02-12 21:51:19,lucio corsi ti eleggo ufficialmente protetto e babygirl di questa edizione #Sanremo2025,negative
Lucio Corsi,2025-02-12 21:51:53,lucio corsi ti voglio bene la canzone è tra le mie preferite adesso mettiti dietro di me che ti difendo da chi osa criticarti,positive
Lucio Corsi,2025-02-12 21:54:32,"Arrivata da poco a casa, accendo la TV e ho fatto in tempo a vedere Lucio Corsi vestito d la Yattaman 
#Sanremo2025",positive
Lucio Corsi,2025-02-12 21:49:07,lucio corsi sei il figlio che ancora non ho avuto ma desidero avere,positive
Lucio Corsi,2025-02-12 21:55:48,"""Quanto è duro il mondo per quelli normali,
Che hanno poco amore intorno, o troppo sole negli occhiali, 
Volevo essere un duro però non sono nessuno""

Lucio Corsi - Voglio essere un duro

#Sanremo2025",positive
Lucio Corsi,2025-02-12 21:51:53,"...Volevo essere un duro
Però non sono nessuno
Cintura bianca di Judo
Invece che una stella uno starnuto...
Lucio Corsi #Sanremo2025",positive
Lucio Corsi,2025-02-12 21:53:20,lucio corsi mi fa una tenerezza incredibile ma è davvero tanto bravo. a me piace #sanremo2025,positive
Lucio Corsi,2025-02-12 21:52:57,"Lucio Corsi ha dimostrato ad Akex Wyse che esistono ancora le rockstar.

#sanremo2025",positive
